,trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id,month,day_of_week,hour_of_day,trip_duration,calculated_total_amount
9391,11.5,1,0,1,41.0,0.0,0.5,9.5,5.76,0.3,57.06,162,138,9,4,13,2954,41.581497030247384
9392,5.5,1,0,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76,7,186,4,3,7,1990,41.79313104785915
9393,5.53,1,0,2,22.5,0.0,0.5,0.0,0.0,0.3,23.3,24,233,8,4,14,40,39.556094743369954
9394,6.38,1,0,1,23.0,1.0,0.5,4.96,0.0,0.3,29.76,261,239,3,2,18,138,41.52179636548962
9395,6.95,1,0,1,28.5,0.0,0.5,5.86,0.0,0.3,35.16,211,236,6,0,14,2540,41.38951094812992
9396,9.34,1,0,1,28.5,0.0,0.5,8.76,5.76,0.3,43.82,239,138,12,0,6,1740,41.534709046437044
9397,8.1,1,0,1,29.5,0.0,0.5,4.55,0.0,0.3,34.85,209,193,3,4,15,26,41.410786683657356
9398,5.29,1,0,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,148,142,12,1,21,1052,39.395601640802084
9399,4.87,1,0,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3,107,239,11,4,11,3668,39.51457371661986
9400,4.4,3,0,1,37.5,0.0,0.0,9.65,10.5,0.3,57.95,261,265,1,0,9,1286,41.41844822006102
9401,7.2,1,0,1,24.0,0.0,0.5,4.95,0.0,0.3,29.75,138,80,10,5,15,3643,41.7795830130324
9402,9.88,1,0,1,28.5,0.5,0.5,8.94,0.0,0.3,38.74,138,17,6,0,1,1563,41.85730751448905
9403,11.47,1,0,1,36.5,0.0,0.5,10.76,5.76,0.3,53.82,138,163,3,6,16,1543,41.740951441043215
9404,11.89,1,0,1,36.0,0.0,0.5,10.64,5.76,0.3,53.2,164,138,3,4,13,1315,41.67047690491974
9405,3.55,1,0,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16,186,140,9,2,9,1848,41.410601779208754
9406,17.66,1,0,1,49.0,0.5,0.5,10.14,17.28,0.3,77.72,229,214,11,0,20,1606,41.30730291952303
9407,8.94,1,0,1,28.5,1.0,0.5,4.0,5.76,0.3,40.06,138,236,9,4,16,1923,41.700213360658566
9408,8.3,1,0,1,24.5,0.0,0.5,6.3,0.0,0.3,31.6,145,138,12,6,17,2061,41.89479501038407
9409,36.83,5,0,1,110.0,0.0,0.5,25.41,16.26,0.3,152.47,138,265,8,4,10,1445,39.59622395725367
9410,10.62,1,0,1,33.0,0.5,0.5,6.86,0.0,0.3,41.16,79,116,2,6,0,1589,41.969015143571674
9411,10.2,1,0,1,37.5,1.0,0.5,9.0,5.76,0.3,54.06,138,163,9,2,18,1497,41.65561359811334
9412,0.32,1,0,1,3.0,0.0,0.5,10.0,0.0,0.3,13.8,100,161,10,4,8,2406,42.17484037020559
9413,10.49,1,0,1,33.5,0.0,0.5,10.02,5.76,0.3,50.08,161,138,9,4,10,1238,41.70921923993498
9414,6.3,1,0,2,24.5,1.0,0.5,0.0,0.0,0.3,26.3,161,33,11,4,17,2136,39.56007912520393
9415,6.0,1,0,1,21.5,1.0,0.5,4.2,0.0,0.3,27.5,87,143,3,0,18,1633,41.68721036603746
9416,7.1,1,0,1,23.0,0.0,0.5,5.95,0.0,0.3,29.75,231,229,1,2,15,2922,41.52969655986868
9417,5.68,1,0,1,23.0,0.0,0.5,5.95,0.0,0.3,29.75,233,166,8,2,7,1589,41.51839715274579
9418,7.73,1,0,1,26.0,0.5,0.5,6.82,0.0,0.3,34.12,246,52,6,4,23,3113,41.64522489356475
9419,19.2,3,0,1,79.0,1.0,0.0,19.55,17.6,0.3,117.45,162,1,3,1,16,2100,41.745423309902556
9420,9.6,1,0,1,38.0,1.0,0.5,9.1,5.76,0.3,54.66,237,138,10,2,17,1328,41.48834878053443
9421,15.48,1,0,1,42.5,0.5,0.5,8.76,0.0,0.3,52.56,132,80,5,4,5,1114,41.92663665486697
9422,9.9,1,0,1,35.5,0.0,0.5,4.0,0.0,0.3,40.3,88,223,7,5,16,3237,41.65163068591098
9423,4.71,1,0,2,22.0,0.0,0.5,0.0,0.0,0.3,22.8,88,230,6,5,12,2465,39.51679600968889
9424,7.8,1,0,1,26.5,0.0,0.5,6.0,0.0,0.3,33.3,236,88,3,3,8,1801,41.512573846809026
9425,7.5,1,0,1,25.0,0.0,0.5,3.87,0.0,0.3,29.67,237,13,2,3,13,2093,41.40027162162197
9426,8.37,1,0,1,27.5,0.0,0.5,5.66,0.0,0.3,33.96,262,13,6,2,14,3850,41.47050781107949
9427,6.5,1,0,1,28.0,1.0,0.5,5.95,0.0,0.3,35.75,234,52,9,3,17,4092,41.64118488363323
9428,3.2,1,0,1,21.5,0.0,0.5,4.45,0.0,0.3,26.75,114,161,8,3,9,1860,41.549126524743784
9429,11.89,1,0,1,37.5,0.0,0.5,8.81,5.76,0.3,52.87,138,164,3,0,14,2106,41.47097012104099
9430,12.1,1,0,1,34.5,0.0,0.5,7.05,0.0,0.3,42.35,107,138,4,3,6,2071,41.80142617131954
9431,3.63,1,0,1,22.5,0.0,0.5,4.66,0.0,0.3,27.96,48,148,7,6,17,1128,41.6820081053249
9432,5.58,1,0,1,21.5,0.0,0.5,4.0,0.0,0.3,26.3,79,36,8,5,17,1785,41.7114484904169
9433,10.62,1,0,1,31.0,0.5,0.5,6.46,0.0,0.3,38.76,138,107,1,2,22,1357,41.66146127531921
9434,12.2,1,0,1,37.0,0.0,0.5,6.0,0.0,0.3,43.8,132,129,8,4,6,3309,41.77059556778613
9435,11.71,1,0,1,38.5,0.0,0.5,0.04,0.0,0.3,39.34,141,257,9,5,6,2060,41.484053205306964
9436,8.9,1,0,1,37.0,0.5,0.5,7.65,0.0,0.3,45.95,114,129,5,4,23,1888,41.62685125013049
9437,15.36,1,0,1,45.0,1.0,0.5,11.7,0.0,0.3,58.5,132,179,3,1,16,2276,41.9362617475622
9438,6.6,1,0,1,22.5,0.0,0.5,4.65,0.0,0.3,27.95,238,231,2,5,6,2322,41.594281768132674
9439,0.16,1,0,2,2.5,1.0,0.5,0.0,0.0,0.3,4.3,181,181,9,3,16,2030,39.71795179301614
9440,9.63,1,0,1,29.0,0.0,0.5,8.89,5.76,0.3,44.45,137,138,3,6,9,1975,41.78671328942655
9441,12.9,1,0,1,37.0,0.5,0.5,7.0,5.76,0.3,51.06,138,90,3,2,20,1696,41.563062683849694
9442,11.19,1,0,1,33.0,0.0,0.5,7.91,5.76,0.3,47.47,164,138,8,6,9,2326,41.754862980340114
9443,23.22,1,0,1,65.5,0.0,0.5,13.26,0.0,0.3,79.56,132,181,10,6,7,93,41.9919417470379
9444,8.9,1,0,1,26.0,0.0,0.5,9.75,5.76,0.3,42.31,138,68,7,2,8,2020,41.75130795418886
9445,14.5,1,0,2,48.0,0.5,0.5,0.0,0.0,0.3,49.3,132,257,1,2,19,1613,39.226677216709916
9446,5.7,1,0,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95,144,239,5,5,0,58,41.77797090893493
9447,13.1,1,0,1,43.5,0.5,0.5,13.4,0.0,0.3,58.2,138,33,3,6,20,984,41.9276145521551
9448,6.7,1,0,2,27.5,0.5,0.5,0.0,0.0,0.3,28.8,79,228,2,6,0,2357,39.63230913963631
9449,7.3,4,0,1,31.0,0.5,0.5,6.46,0.0,0.3,38.76,132,265,5,1,20,2198,39.9722943774219
9450,9.31,1,0,1,32.5,1.0,0.5,7.0,5.76,0.3,47.06,138,100,2,1,17,2517,41.55463177212964
9451,6.51,1,0,1,27.5,1.0,0.5,5.86,0.0,0.3,35.16,88,163,5,1,18,1941,41.702555963730255
9452,15.01,1,0,1,43.0,1.0,0.5,8.0,0.0,0.3,52.8,132,146,8,3,16,1723,41.9125891911422
9453,9.18,1,0,1,27.5,0.5,0.5,6.91,5.76,0.3,41.47,138,100,4,3,23,2794,41.650523502753735
9454,8.54,1,0,1,24.0,0.5,0.5,4.0,5.76,0.3,35.06,138,140,2,5,23,1440,41.60400499186871
9455,4.9,1,1,1,27.0,1.0,0.5,5.75,0.0,0.3,34.55,237,157,3,4,16,2566,40.18624781508926
9456,8.36,1,0,2,29.5,0.5,0.5,0.0,0.0,0.3,30.8,68,223,3,6,1,2160,39.68758310600169
9457,7.82,1,0,1,30.0,0.5,0.5,6.26,0.0,0.3,37.56,48,97,7,3,22,1732,41.751943118859295
9458,4.4,1,0,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16,166,140,6,1,13,1375,41.38753426856899
9459,6.67,1,0,1,25.0,0.5,0.5,5.26,0.0,0.3,31.56,68,7,5,3,0,2275,41.82213886507292
9460,8.82,1,0,1,26.5,0.0,0.5,6.61,5.76,0.3,39.67,140,138,11,2,11,2965,41.662000990964295
9461,14.41,1,0,1,48.5,0.0,0.5,16.52,5.76,0.3,71.58,13,138,4,3,11,2101,41.95431696773612
9462,22.37,1,0,2,59.0,0.0,0.5,0.0,0.0,0.3,59.8,132,14,7,6,9,2153,39.51052832057579
9463,24.17,1,0,2,64.0,0.5,0.5,0.0,0.0,0.3,65.3,132,227,4,4,22,3514,39.47911282363839
9464,9.81,1,0,1,32.0,0.5,0.5,7.81,5.76,0.3,46.87,138,224,4,3,20,2723,41.648160521121426
9465,0.17,1,0,1,3.0,0.5,0.5,0.86,0.0,0.3,5.16,48,48,3,6,1,1686,41.92632982915465
9466,6.6,1,0,1,39.5,0.0,0.5,12.05,0.0,0.3,52.35,148,141,9,1,10,1697,41.49410463638607
9467,6.8,1,0,1,21.5,0.5,0.5,0.0,0.0,0.3,22.8,193,168,6,4,0,1251,41.57667998549383
9468,6.0,1,0,1,33.0,1.0,0.5,6.95,0.0,0.3,41.75,144,89,8,2,17,2286,41.57511006612455
9469,7.6,1,0,1,23.0,0.0,0.5,8.0,0.0,0.3,31.8,262,70,11,3,15,1910,41.686621129856576
9470,9.64,1,0,1,28.5,0.0,0.5,7.01,5.76,0.3,42.07,138,237,3,6,18,2004,41.69578145479052
9471,10.2,1,0,1,30.0,0.5,0.5,6.25,0.0,0.3,37.55,138,4,3,1,23,1809,41.62669111517896
9472,7.3,1,0,1,29.0,0.0,0.5,7.45,0.0,0.3,37.25,161,13,1,3,12,1403,41.52326427264794
9473,7.25,1,0,1,21.5,0.5,0.5,5.7,0.0,0.3,28.5,163,244,8,4,23,3041,41.85024159065344
9474,8.92,1,0,1,31.0,0.5,0.5,6.46,0.0,0.3,38.76,113,165,2,6,23,1866,41.770944311694734
9475,11.87,1,0,1,37.5,0.0,0.5,4.0,5.76,0.3,48.06,230,138,10,3,13,2114,41.31966827682888
9476,6.7,1,0,2,23.0,0.0,0.5,0.0,0.0,0.3,23.8,261,163,12,0,15,1661,39.20977001096887
9477,7.0,1,0,1,21.5,0.0,0.5,4.45,0.0,0.3,26.75,13,140,2,1,14,1488,41.72169862172831
9478,10.9,1,0,1,40.0,0.0,0.5,8.0,5.76,0.3,54.56,138,246,12,1,10,978,41.45894457308393
9479,4.8,1,0,1,25.0,1.0,0.5,5.35,0.0,0.3,32.15,48,87,2,3,17,1622,41.72520975732594
9480,9.04,1,0,1,31.5,0.0,0.5,7.61,5.76,0.3,45.67,138,90,5,0,11,1400,41.41871699377714
9481,5.78,1,0,1,21.5,0.5,0.5,5.7,0.0,0.3,28.5,113,188,2,2,23,1808,41.66730700845399
9482,17.2,3,0,1,63.0,0.5,0.0,14.86,10.5,0.3,89.16,48,1,1,3,5,2714,42.178529456914504
9483,12.74,1,0,1,36.0,1.0,0.5,8.71,5.76,0.3,52.27,138,148,6,0,19,1044,41.69829712783364
9484,5.2,1,0,1,21.5,0.0,0.5,4.45,0.0,0.3,26.75,246,33,2,2,12,1524,41.33545671019749
9485,9.12,1,0,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,132,196,10,1,23,2139,39.49346850536547
9486,8.25,1,0,1,26.5,0.5,0.5,0.11,0.0,0.3,27.91,158,116,10,6,1,2574,41.710720786098236
9487,28.5,1,0,1,92.0,0.5,0.5,19.8,5.76,0.3,118.86,170,121,8,4,21,1444,41.66677513807002
9488,10.9,1,0,1,36.5,0.0,0.5,8.6,5.76,0.3,51.66,138,163,1,2,13,2219,41.48907776949865
9489,6.25,1,0,1,22.5,0.5,0.5,4.76,0.0,0.3,28.56,158,262,3,0,20,1649,41.53334563750141
9490,10.63,1,0,1,32.0,0.0,0.5,10.0,5.76,0.3,48.56,163,138,5,6,11,1299,41.774520708802086
9491,11.06,1,0,1,32.5,1.0,0.5,6.0,5.76,0.3,46.06,138,4,3,1,18,2175,41.58607624691166
9492,5.3,1,0,2,25.5,0.5,0.5,0.0,0.0,0.3,26.8,209,230,9,2,21,2682,39.2736373808882
9493,7.0,1,0,1,21.5,0.0,0.5,5.55,0.0,0.3,27.85,138,9,9,0,15,1631,41.6115662053835
9494,16.1,1,0,1,43.0,0.0,0.5,0.0,5.76,0.3,49.56,95,241,6,0,5,2614,41.34840497501802
9495,10.1,1,0,1,29.0,0.0,0.5,7.45,0.0,0.3,37.25,138,33,2,6,18,1459,41.79637192305182
9496,6.1,1,0,1,23.0,1.0,0.5,4.0,0.0,0.3,28.8,261,239,2,4,16,2224,41.58279865022689
9497,10.3,1,0,1,54.0,0.0,0.5,16.44,0.0,0.3,71.24,146,164,5,0,12,1143,41.431146916354
9498,11.13,1,0,1,40.5,0.0,0.5,9.41,5.76,0.3,56.47,138,230,10,3,12,904,41.553015433915334
9499,5.2,1,0,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35,264,13,2,0,11,1219,41.22758771566385
9500,5.3,1,0,1,24.5,1.0,0.5,6.0,0.0,0.3,32.3,186,226,11,0,19,856,41.59502479943143
9501,8.56,1,0,1,25.0,0.5,0.5,6.58,0.0,0.3,32.88,142,127,5,0,21,1502,41.68173694609766
9502,4.7,1,0,1,22.5,0.0,0.5,4.65,0.0,0.3,27.95,234,33,6,2,15,2153,41.350587907648084
9503,10.7,1,0,1,32.0,0.0,0.5,7.7,5.76,0.3,46.26,138,229,3,2,14,1460,41.562006108985216
9504,10.6,1,1,1,32.0,0.5,0.5,4.0,0.0,0.3,37.3,138,211,5,1,21,1266,40.2187083854423
9505,10.05,1,0,1,44.0,0.0,0.5,0.0,0.0,0.3,44.8,263,225,5,2,15,2436,40.90773076353097
9506,11.17,1,0,2,40.0,0.0,0.5,0.0,5.76,0.3,46.56,138,163,11,4,12,2203,39.22218844297988
9507,12.2,1,0,2,37.0,1.0,0.5,0.0,0.0,0.3,38.8,264,264,4,3,17,57,39.32049801584163
9508,8.85,1,0,1,32.0,0.0,0.5,7.0,5.76,0.3,45.56,107,138,11,0,6,791,41.49339418260784
9509,4.57,1,0,1,27.0,0.5,0.5,5.66,0.0,0.3,33.96,141,158,10,5,20,2243,41.633550520196835
9510,7.4,1,0,1,22.5,1.0,0.5,6.01,5.76,0.3,36.07,138,74,2,0,19,1629,41.5859557078208
9511,14.31,3,0,1,56.5,0.0,0.0,13.86,12.5,0.3,83.16,234,1,3,3,6,1274,41.74249837759627
9512,8.6,1,0,1,25.5,1.0,0.5,4.1,0.0,0.3,31.4,87,262,4,0,17,1652,41.76306691602208
9513,4.69,1,0,1,23.5,0.0,0.5,6.08,0.0,0.3,30.38,13,230,10,5,16,1879,41.85597089719913
9514,4.79,1,0,1,33.0,0.0,0.5,6.76,0.0,0.3,40.56,237,87,9,4,14,2341,41.30264955437361
9515,9.73,1,0,2,35.0,0.0,0.5,0.0,0.0,0.3,35.8,132,177,10,4,6,2906,39.443894173915446
9516,10.42,1,0,2,29.0,1.0,0.5,0.0,0.0,0.3,30.8,132,101,12,0,19,1433,39.569361461445936
9517,10.53,1,0,1,32.5,0.0,0.5,4.0,0.0,0.3,37.3,74,13,5,5,16,2389,41.697587424587724
9518,9.39,1,0,1,34.0,0.5,0.5,8.21,5.76,0.3,49.27,186,61,2,4,20,1771,41.48939557613478
9519,7.8,1,0,2,28.0,0.0,0.5,0.0,0.0,0.3,28.8,48,82,12,1,10,2514,39.49565165193467
9520,10.1,1,0,1,33.5,0.0,0.5,10.0,5.76,0.3,50.06,138,142,2,3,13,1075,41.593547765426
9521,11.5,1,0,1,33.5,0.0,0.5,6.86,0.0,0.3,41.16,132,70,3,6,14,1020,41.77061001066499
9522,8.79,1,0,1,31.0,0.5,0.5,7.61,5.76,0.3,45.67,114,129,10,5,0,2530,41.845491969171526
9523,14.6,1,0,1,40.5,0.0,0.5,7.06,5.76,0.3,54.12,13,138,2,1,13,1250,41.641917605990635
9524,4.07,1,0,1,26.5,1.0,0.5,5.09,0.0,0.3,33.39,100,263,3,0,16,1940,41.51998173280762
9525,10.0,1,0,2,29.5,0.5,0.5,0.0,5.76,0.3,36.56,138,162,12,3,22,1756,39.41951690179907
9526,11.64,1,0,1,38.0,0.0,0.5,7.76,0.0,0.3,46.56,138,261,6,0,9,1489,41.59147600724535
9527,0.11,1,0,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8,246,68,4,4,15,3571,39.44790602432669
9528,12.64,1,0,1,47.5,0.0,0.5,10.81,5.76,0.3,64.87,138,231,4,1,13,990,41.38707038468701
9529,11.29,1,0,1,31.0,0.0,0.5,6.0,0.0,0.3,37.8,138,132,4,6,11,2137,41.838539871745695
9530,8.3,1,0,1,28.0,0.0,0.5,5.76,0.0,0.3,34.56,52,140,4,0,12,1678,41.63481632411674
9531,6.6,1,0,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35,233,65,4,2,20,1868,41.514133363700964
9532,10.94,1,0,1,38.0,1.0,0.5,7.6,0.0,0.3,47.4,132,225,5,3,16,1758,41.78395994652456
9533,3.5,1,0,1,23.5,0.0,0.5,6.05,0.0,0.3,30.35,90,237,7,1,11,937,41.51999879857674
9534,8.1,1,0,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8,138,15,7,6,11,1571,39.57103042706956
9535,11.22,1,0,1,36.5,0.0,0.5,8.61,5.76,0.3,51.67,230,138,9,3,9,2090,41.511998847179
9536,12.14,1,0,1,43.0,0.0,0.5,0.0,5.76,0.3,49.56,143,14,9,3,8,1085,41.112958748806065
9537,7.75,1,0,1,32.0,0.0,0.5,9.84,0.0,0.3,42.64,162,40,11,1,18,2401,41.60804954484819
9538,9.1,1,0,2,28.0,0.0,0.5,0.0,0.0,0.3,28.8,100,138,1,6,8,1084,39.54173359903619
9539,0.05,1,0,1,3.0,0.0,0.5,0.0,0.0,0.3,3.8,170,164,5,2,14,1326,41.46913051171843
9540,10.55,1,0,1,30.5,0.5,0.5,6.36,0.0,0.3,38.16,186,138,2,4,5,2574,41.79531898398331
9541,9.64,1,0,1,29.0,0.0,0.5,7.11,5.76,0.3,42.67,162,138,10,3,13,2190,41.63318270076668
9542,9.9,1,0,2,32.0,0.0,0.5,0.0,5.76,0.3,38.56,230,228,11,4,10,1183,39.224719226339985
9543,11.62,1,0,1,36.0,1.0,0.5,8.71,5.76,0.3,52.27,162,89,2,1,19,3066,41.63414019727844
9544,10.0,1,0,1,34.0,0.0,0.5,6.95,0.0,0.3,41.75,239,33,3,6,14,2760,41.57034323014764
9545,5.83,1,0,1,24.5,0.5,0.5,5.16,0.0,0.3,30.96,13,48,11,3,20,1639,41.82014221601476
9546,9.53,1,0,1,32.0,0.0,0.5,9.64,5.76,0.3,48.2,48,138,3,3,7,2156,41.76869492454947
9547,9.09,1,0,1,27.0,0.5,0.5,6.81,5.76,0.3,40.87,138,141,2,6,22,3507,41.76607168974893
9548,15.6,1,0,1,43.0,0.0,0.5,9.9,5.76,0.3,59.46,138,88,4,0,11,6360,41.69010473002476
9549,7.4,1,0,1,24.0,0.0,0.5,6.1,5.76,0.3,36.66,143,40,5,6,15,2036,41.63860618883503
9550,10.68,1,0,2,34.0,0.0,0.5,0.0,0.0,0.3,34.8,132,61,12,3,8,1313,39.43733323842287
9551,5.9,1,0,1,22.5,1.0,0.5,4.85,0.0,0.3,29.15,158,41,11,2,17,1062,41.713885156763524
9552,0.35,1,0,1,3.0,0.0,0.5,0.95,0.0,0.3,4.75,238,239,11,1,8,2764,41.53753773476976
9553,0.29,1,0,1,3.0,0.5,0.5,1.29,0.0,0.3,5.59,161,161,5,4,23,2549,41.68772152896014
9554,10.68,1,0,1,35.0,0.0,0.5,6.23,5.76,0.3,47.79,138,239,2,0,14,2571,41.37283352926252
9555,3.3,1,0,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35,161,151,5,0,15,2021,41.32121912055348
9556,4.2,1,0,1,23.5,0.0,0.5,4.85,0.0,0.3,29.15,144,237,7,1,13,2202,41.454026473542115
9557,8.8,1,0,1,28.0,0.0,0.5,5.75,0.0,0.3,34.55,229,138,1,6,16,1438,41.575107285511336
9558,6.37,1,0,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76,162,261,6,1,11,1755,41.57261533709004
9559,12.16,1,0,1,37.0,0.0,0.5,8.71,5.76,0.3,52.27,138,162,11,0,7,1096,41.58625859973222
9560,10.2,1,0,1,29.0,0.5,0.5,6.06,0.0,0.3,36.36,132,37,10,0,0,2498,41.82043156368733
9561,5.7,1,0,1,27.0,0.0,0.5,5.55,0.0,0.3,33.35,186,7,12,4,8,2280,41.55954668788662
9562,10.44,1,0,1,32.5,0.0,0.5,7.81,5.76,0.3,46.87,238,138,4,4,8,84,41.46468796824395
9563,11.37,1,0,1,36.0,0.0,0.5,8.51,5.76,0.3,51.07,138,161,6,2,10,1979,41.58320225678992
9564,12.18,1,0,1,39.0,0.0,0.5,9.95,0.0,0.3,49.75,138,181,3,6,15,1849,41.83025443430913
9565,10.7,1,0,1,35.0,1.0,0.5,8.51,5.76,0.3,51.07,138,243,9,1,17,1011,41.69732819676243
9566,8.97,1,0,1,35.5,0.0,0.5,8.41,5.76,0.3,50.47,138,164,11,1,10,1535,41.469666659591546
9567,9.09,1,0,1,27.5,0.5,0.5,8.64,5.76,0.3,43.2,138,164,7,6,21,2053,41.858732401855875
9568,18.33,1,0,2,51.0,0.0,0.5,0.0,0.0,0.3,51.8,132,89,2,5,13,1499,39.38299839587104
9569,9.38,1,0,1,30.5,0.0,0.5,6.26,0.0,0.3,37.56,132,225,1,6,16,1702,41.71985505608119
9570,5.5,1,0,1,21.5,0.0,0.5,0.0,0.0,0.3,22.3,74,100,2,5,17,1673,41.491964322305726
9571,5.13,1,0,1,26.0,0.5,0.5,5.46,0.0,0.3,32.76,75,113,10,3,20,1059,41.66335291009079
9572,8.9,1,0,1,30.0,0.5,0.5,9.35,0.0,0.3,40.65,161,181,2,1,20,2045,41.69973782076278
9573,7.11,1,0,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56,237,138,1,6,9,1506,41.58896096388471
9574,9.5,1,0,1,30.5,0.0,0.5,7.4,5.76,0.3,44.46,161,138,10,2,7,1700,41.5847145001531
9575,12.1,1,0,1,36.0,0.0,0.5,8.5,5.76,0.3,51.06,138,68,3,6,15,1420,41.67538814820793
9576,6.4,1,0,1,25.5,0.5,0.5,5.2,0.0,0.3,32.0,164,181,10,5,1,2182,41.81133417663758
9577,10.84,1,0,1,43.5,0.0,0.5,10.01,5.76,0.3,60.07,138,163,3,1,14,2351,41.35789539897922
9578,16.82,3,0,1,64.5,0.0,0.0,16.46,17.5,0.3,98.76,48,1,3,6,12,1424,42.00667340120134
9579,7.26,1,0,1,22.5,0.5,0.5,4.76,0.0,0.3,28.56,162,65,2,0,22,2572,41.54618312048056
9580,8.7,1,0,1,27.5,0.5,0.5,6.91,5.76,0.3,41.47,138,166,3,0,21,2072,41.51549728352286
9581,10.35,1,0,1,33.5,0.0,0.5,6.86,0.0,0.3,41.16,138,144,4,2,11,2235,41.62854123123218
9582,9.4,1,0,1,35.0,0.5,0.5,10.5,5.76,0.3,52.56,138,163,4,3,21,830,41.605941179918034
9583,9.75,1,0,1,32.0,0.0,0.5,6.56,0.0,0.3,39.36,138,61,6,5,15,51,41.6601412129738
9584,10.61,1,0,1,33.5,0.0,0.5,10.02,5.76,0.3,50.08,138,230,11,6,18,2269,41.84050589334953
9585,9.44,1,0,1,35.0,0.0,0.5,0.0,0.0,0.3,35.8,140,189,6,3,12,4757,41.36772902690646
9586,8.3,1,0,1,30.5,1.0,0.5,6.45,0.0,0.3,38.75,181,186,4,2,19,2444,41.6605191220889
9587,2.9,1,0,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35,151,237,4,1,11,2306,41.37935878837176
9588,5.4,1,0,1,23.0,1.0,0.5,3.72,0.0,0.3,28.52,236,112,5,3,19,2047,41.52093763113907
9589,0.11,1,0,1,3.0,0.5,0.5,1.29,0.0,0.3,5.59,163,163,6,1,0,3372,41.70970979085415
9590,7.4,1,0,1,23.0,0.5,0.5,6.05,0.0,0.3,30.35,142,244,12,6,2,2442,42.06103860160268
9591,16.43,3,0,1,70.0,0.0,0.0,24.24,10.5,0.3,105.04,233,1,4,4,15,2743,42.047239852431375
9592,7.78,1,0,1,27.5,0.0,0.5,5.66,0.0,0.3,33.96,162,13,3,1,15,2274,41.46632635699756
9593,11.9,1,0,1,38.0,0.0,0.5,8.9,5.76,0.3,53.46,138,234,5,2,8,2702,41.60878243078311
9594,9.93,1,0,1,37.5,0.0,0.5,7.66,0.0,0.3,45.96,138,65,11,0,15,1760,41.49996411391325
9595,19.37,3,0,1,74.0,0.0,0.0,25.44,10.5,0.3,110.24,170,1,3,3,15,1938,42.17917051449915
9596,9.9,1,0,1,28.0,0.5,0.5,3.51,5.76,0.3,38.57,138,229,3,0,22,1471,41.41757423883614
9597,15.14,1,0,1,46.0,0.0,0.5,6.0,5.76,0.3,58.56,138,87,6,2,9,2599,41.439405690513425
9598,4.22,1,0,1,24.5,0.0,0.5,5.06,0.0,0.3,30.36,264,264,6,2,15,1445,41.280286818870714
9599,8.27,1,0,1,35.5,0.0,0.5,7.26,0.0,0.3,43.56,236,209,11,3,14,1845,41.44911723544779
9600,5.7,1,0,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3,48,7,6,3,5,1527,39.48652900639259
9601,9.7,1,0,1,27.0,0.0,0.5,6.71,5.76,0.3,40.27,137,138,3,5,6,1934,41.72600566000761
9602,12.2,1,0,1,36.0,0.5,0.5,7.45,0.0,0.3,44.75,138,61,5,6,0,1196,41.93753541189875
9603,15.52,1,0,1,45.5,1.0,0.5,9.46,0.0,0.3,56.76,132,112,8,3,16,1975,41.93966903912054
9604,7.41,1,0,1,24.0,1.0,0.5,5.16,0.0,0.3,30.96,138,112,4,4,18,1621,41.81667663771945
9605,10.4,1,0,1,33.5,0.0,0.5,6.85,0.0,0.3,41.15,138,65,3,6,15,1417,41.70634686469779
9606,10.8,1,0,1,36.5,0.5,0.5,7.55,0.0,0.3,45.35,40,239,3,1,22,1809,41.73587514563164
9607,5.42,1,0,1,22.0,0.0,0.5,6.84,0.0,0.3,29.64,239,159,3,3,6,1401,41.54017558866008
9608,10.8,1,0,1,37.0,0.0,0.5,8.7,5.76,0.3,52.26,230,138,9,0,6,1312,41.37296217302058
9609,8.3,1,0,1,25.0,0.5,0.5,4.7,0.0,0.3,31.0,148,82,5,3,2,2166,41.78086992102794
9610,10.99,1,0,1,36.5,0.0,0.5,8.61,5.76,0.3,51.67,194,256,5,2,15,3357,41.49518836734394
9611,10.8,1,0,1,31.0,0.5,0.5,6.45,0.0,0.3,38.75,148,192,8,6,3,1790,41.98505812807066
9612,11.1,1,0,1,32.5,0.0,0.5,7.81,5.76,0.3,46.87,138,162,5,0,14,1382,41.51272087403209
9613,9.13,1,0,1,31.0,0.5,0.5,6.46,0.0,0.3,38.76,144,223,4,5,1,45,41.79959901770237
9614,9.1,1,0,1,38.0,0.0,0.5,6.44,5.76,0.3,51.0,138,230,10,4,14,2177,41.434243080546615
